ts_utc,ccy,spread_pct,ccy_mean_spread_pct,spread_ratio,n_prior_readings
2026-09-04T21:05:32.008961+00:00,VND,0.1451,0.1149,1.2623,54
2026-09-04T21:05:32.008961+00:00,KES,0.4023,0.3733,1.0777,54
2026-09-04T21:05:32.008961+00:00,BOB,0.3221,0.5303,0.6073,54
2026-09-04T21:05:32.008961+00:00,LBP,3.1898,3.6257,0.8798,54
2026-09-04T22:05:34.098233+00:00,EGP,-0.0098,-0.0206,,55
2026-09-04T22:05:34.098233+00:00,PKR,-0.0123,0.2075,-0.0593,55
2026-09-04T22:05:34.098233+00:00,BDT,0.6309,0.4162,1.5159,55
2026-09-04T22:05:34.098233+00:00,VND,0.1432,0.1155,1.2399,55
2026-09-04T22:05:34.098233+00:00,KES,0.4676,0.3738,1.2509,55
2026-09-04T22:05:34.098233+00:00,BOB,0.4031,0.5266,0.7655,55
2026-09-04T22:05:34.098233+00:00,LBP,2.0174,3.6178,0.5576,55
2026-09-04T23:05:32.051705+00:00,EGP,-0.1267,-0.0204,,56
2026-09-04T23:05:32.051705+00:00,PKR,0.0634,0.2035,0.3115,56
2026-09-04T23:05:32.051705+00:00,BDT,0.8566,0.42,2.0395,56
2026-09-04T23:05:32.051705+00:00,VND,0.1393,0.116,1.201,56
2026-09-04T23:05:32.051705+00:00,KES,0.4563,0.3755,1.2152,56
2026-09-04T23:05:32.051705+00:00,BOB,0.3226,0.5244,0.6152,56
2026-09-04T23:05:32.051705+00:00,LBP,6.3443,3.5892,1.7676,56
2026-09-05T00:05:33.011668+00:00,EGP,-0.224,-0.0223,,57
2026-09-05T00:05:33.011668+00:00,PKR,0.2571,0.2011,1.2787,57
2026-09-05T00:05:33.011668+00:00,BDT,0.6195,0.4277,1.4485,57
2026-09-05T00:05:33.011668+00:00,VND,0.1259,0.1164,1.0816,57
2026-09-05T00:05:33.011668+00:00,KES,0.6183,0.3769,1.6405,57
2026-09-05T00:05:33.011668+00:00,BOB,0.5237,0.5208,1.0055,57
2026-09-05T00:05:33.011668+00:00,LBP,8.6466,3.6375,2.3771,57
2026-09-05T01:05:32.472408+00:00,EGP,0.1073,-0.0258,,58
2026-09-05T01:05:32.472408+00:00,PKR,0.3238,0.202,1.6027,58
2026-09-05T01:05:32.472408+00:00,BDT,0.2878,0.431,0.6678,58
2026-09-05T01:05:32.472408+00:00,VND,0.1103,0.1166,0.9463,58
2026-09-05T01:05:32.472408+00:00,KES,0.5914,0.3811,1.552,58
2026-09-05T01:05:32.472408+00:00,BOB,0.362,0.5209,0.695,58
2026-09-05T01:05:32.472408+00:00,LBP,8.9888,3.7239,2.4138,58
2026-09-05T02:05:31.044821+00:00,EGP,0.078,-0.0235,,59
2026-09-05T02:05:31.044821+00:00,PKR,0.1813,0.2041,0.8883,59
2026-09-05T02:05:31.044821+00:00,BDT,0.28,0.4286,0.6534,59
2026-09-05T02:05:31.044821+00:00,VND,0.0639,0.1165,0.5487,59
2026-09-05T02:05:31.044821+00:00,KES,0.5335,0.3846,1.387,59
2026-09-05T02:05:31.044821+00:00,BOB,0.4024,0.5182,0.7766,59
2026-09-05T02:05:31.044821+00:00,LBP,7.3654,3.8131,1.9316,59
2026-09-05T03:05:30.870530+00:00,EGP,-0.0195,-0.0218,,60
2026-09-05T03:05:30.870530+00:00,PKR,0.1163,0.2037,0.5709,60
2026-09-05T03:05:30.870530+00:00,BDT,0.1301,0.4261,0.3053,60
2026-09-05T03:05:30.870530+00:00,VND,0.0601,0.1156,0.52,60
2026-09-05T03:05:30.870530+00:00,KES,0.5877,0.3871,1.5182,60
2026-09-05T03:05:30.870530+00:00,BOB,0.4024,0.5162,0.7795,60
2026-09-05T03:05:30.870530+00:00,LBP,8.9888,3.8723,2.3213,60
2026-09-05T04:05:29.477840+00:00,EGP,-0.0488,-0.0218,,61
2026-09-05T04:05:29.477840+00:00,PKR,0.0828,0.2023,0.4093,61
2026-09-05T04:05:29.477840+00:00,BDT,0.0828,0.4212,0.1966,61
2026-09-05T04:05:29.477840+00:00,VND,0.0407,0.1147,0.3549,61
2026-09-05T04:05:29.477840+00:00,KES,0.58,0.3904,1.4856,61
2026-09-05T04:05:29.477840+00:00,BOB,0.5638,0.5144,1.0961,61
2026-09-05T04:05:29.477840+00:00,LBP,7.3654,3.9562,1.8617,61
2026-09-05T05:05:30.860973+00:00,EGP,0.0195,-0.0222,,62
2026-09-05T05:05:30.860973+00:00,PKR,0.1445,0.2004,0.7212,62
2026-09-05T05:05:30.860973+00:00,BDT,-0.0158,0.4158,-0.038,62
2026-09-05T05:05:30.860973+00:00,VND,0.0677,0.1135,0.5966,62
2026-09-05T05:05:30.860973+00:00,KES,0.4139,0.3935,1.0519,62
2026-09-05T05:05:30.860973+00:00,BOB,0.5237,0.5152,1.0165,62
2026-09-05T05:05:30.860973+00:00,LBP,5.9072,4.0112,1.4727,62
2026-09-05T06:05:26.963633+00:00,EGP,0.0,-0.0216,,63
2026-09-05T06:05:26.963633+00:00,PKR,0.1445,0.1995,0.7244,63
2026-09-05T06:05:26.963633+00:00,BDT,0.0513,0.4089,0.1255,63
2026-09-05T06:05:26.963633+00:00,VND,0.0735,0.1128,0.6519,63
2026-09-05T06:05:26.963633+00:00,KES,0.3637,0.3938,0.9236,63
2026-09-05T06:05:26.963633+00:00,BOB,0.6446,0.5153,1.2509,63
2026-09-05T06:05:26.963633+00:00,LBP,1.8849,4.0413,0.4664,63
2026-09-05T07:05:29.848366+00:00,EGP,-0.2047,-0.0212,,64
2026-09-05T07:05:29.848366+00:00,PKR,0.1057,0.1986,0.5322,64
2026-09-05T07:05:29.848366+00:00,BDT,-0.0158,0.4033,-0.0392,64
2026-09-05T07:05:29.848366+00:00,VND,0.0813,0.1121,0.725,64
2026-09-05T07:05:29.848366+00:00,KES,0.2671,0.3933,0.6791,64
2026-09-05T07:05:29.848366+00:00,BOB,0.7663,0.5173,1.4813,64
2026-09-05T07:05:29.848366+00:00,LBP,1.4626,4.0076,0.365,64
2026-09-05T08:05:29.812190+00:00,AED,1.0602,,,0
2026-09-05T08:05:29.812190+00:00,AFN,6.0746,,,0
2026-09-05T08:05:29.812190+00:00,AMD,1.0791,,,0
2026-09-05T08:05:29.812190+00:00,AOA,-29.5817,,,0
2026-09-05T08:05:29.812190+00:00,ARS,1.223,,,0
2026-09-05T08:05:29.812190+00:00,AZN,1.791,,,0
2026-09-05T08:05:29.812190+00:00,BDT,-0.0197,0.3969,-0.0496,65
2026-09-05T08:05:29.812190+00:00,BND,-5.6761,,,0
2026-09-05T08:05:29.812190+00:00,BOB,0.8875,0.5212,1.7029,65
2026-09-05T08:05:29.812190+00:00,CLP,1.5788,,,0
2026-09-05T08:05:29.812190+00:00,COP,1.3514,,,0
2026-09-05T08:05:29.812190+00:00,DZD,1.4895,,,0
2026-09-05T08:05:29.812190+00:00,EGP,-0.0585,-0.024,,65
2026-09-05T08:05:29.812190+00:00,GEL,0.7692,,,0
2026-09-05T08:05:29.812190+00:00,IDR,0.2079,,,0
2026-09-05T08:05:29.812190+00:00,INR,-0.4184,,,0
2026-09-05T08:05:29.812190+00:00,IQD,0.847,,,0
2026-09-05T08:05:29.812190+00:00,JOD,0.9852,,,0
2026-09-05T08:05:29.812190+00:00,KES,0.2594,0.3914,0.6628,65
2026-09-05T08:05:29.812190+00:00,KHR,1.089,,,0
2026-09-05T08:05:29.812190+00:00,KWD,0.9724,,,0
2026-09-05T08:05:29.812190+00:00,KZT,4.7564,,,0
2026-09-05T08:05:29.812190+00:00,LAK,0.4619,,,0
2026-09-05T08:05:29.812190+00:00,LBP,1.1522,3.9684,0.2903,65
2026-09-05T08:05:29.812190+00:00,LKR,0.3183,,,0
2026-09-05T08:05:29.812190+00:00,MAD,1.1265,,,0
2026-09-05T08:05:29.812190+00:00,MNT,0.9776,,,0
2026-09-05T08:05:29.812190+00:00,MXN,1.6583,,,0
2026-09-05T08:05:29.812190+00:00,MZN,0.221,,,0
2026-09-05T08:05:29.812190+00:00,NPR,9.3018,,,0
2026-09-05T08:05:29.812190+00:00,PEN,1.0091,,,0
2026-09-05T08:05:29.812190+00:00,PHP,0.3436,,,0
2026-09-05T08:05:29.812190+00:00,PKR,-0.0582,0.1972,-0.2952,65
2026-09-05T08:05:29.812190+00:00,QAR,2.7074,,,0
2026-09-05T08:05:29.812190+00:00,RWF,0.1739,,,0
2026-09-05T08:05:29.812190+00:00,SAR,1.6982,,,0
2026-09-05T08:05:29.812190+00:00,SDG,1.1739,,,0
2026-09-05T08:05:29.812190+00:00,SYP,2.456,,,0
2026-09-05T08:05:29.812190+00:00,TND,3.2838,,,0
2026-09-05T08:05:29.812190+00:00,TRY,4.2621,,,0
2026-09-05T08:05:29.812190+00:00,TZS,0.5375,,,0
2026-09-05T08:05:29.812190+00:00,UAH,-4.3022,,,0
2026-09-05T08:05:29.812190+00:00,UGX,-0.0162,,,0
2026-09-05T08:05:29.812190+00:00,VES,1.2955,,,0
2026-09-05T08:05:29.812190+00:00,VND,0.0367,0.1117,0.3287,65
2026-09-05T08:05:29.812190+00:00,XAF,-0.2425,,,0
2026-09-05T08:05:29.812190+00:00,XOF,-3.0823,,,0
2026-09-05T08:05:29.812190+00:00,ZAR,4.4013,,,0
2026-09-05T08:05:29.812190+00:00,ZMW,-0.128,,,0
2026-09-05T09:05:28.746877+00:00,AED,0.924,,,1
2026-09-05T09:05:28.746877+00:00,AFN,6.0746,,,1
2026-09-05T09:05:28.746877+00:00,AMD,0.7979,,,1
2026-09-05T09:05:28.746877+00:00,AOA,-1.0327,,,1
2026-09-05T09:05:28.746877+00:00,ARS,0.9275,,,1
2026-09-05T09:05:28.746877+00:00,AZN,1.791,,,1
2026-09-05T09:05:28.746877+00:00,BDT,-0.0513,0.3906,-0.1313,66
2026-09-05T09:05:28.746877+00:00,BND,-14.6203,,,1
2026-09-05T09:05:28.746877+00:00,BOB,0.928,0.5267,1.7619,66
2026-09-05T09:05:28.746877+00:00,CLP,1.4022,,,1
2026-09-05T09:05:28.746877+00:00,COP,1.2527,,,1
2026-09-05T09:05:28.746877+00:00,DZD,1.1269,,,1
2026-09-05T09:05:28.746877+00:00,EGP,-0.2632,-0.0246,,66
2026-09-05T09:05:28.746877+00:00,GEL,0.7692,,,1
2026-09-05T09:05:28.746877+00:00,IDR,0.1253,,,1
2026-09-05T09:05:28.746877+00:00,INR,-0.136,,,1
2026-09-05T09:05:28.746877+00:00,IQD,0.8191,,,1
2026-09-05T09:05:28.746877+00:00,JOD,0.9152,,,1
2026-09-05T09:05:28.746877+00:00,KES,0.2941,0.3894,0.7553,66
2026-09-05T09:05:28.746877+00:00,KHR,0.8171,,,1
2026-09-05T09:05:28.746877+00:00,KWD,1.1336,,,1
2026-09-05T09:05:28.746877+00:00,KZT,3.8945,,,1
2026-09-05T09:05:28.746877+00:00,LAK,0.5724,,,1
2026-09-05T09:05:28.746877+00:00,LBP,1.0957,3.9258,0.2791,66
2026-09-05T09:05:28.746877+00:00,LKR,0.4363,,,1
2026-09-05T09:05:28.746877+00:00,MAD,1.1265,,,1
2026-09-05T09:05:28.746877+00:00,MNT,0.8448,,,1
2026-09-05T09:05:28.746877+00:00,MXN,1.9515,,,1
2026-09-05T09:05:28.746877+00:00,MZN,-0.0268,,,1
2026-09-05T09:05:28.746877+00:00,NPR,11.1095,,,1
2026-09-05T09:05:28.746877+00:00,PEN,1.0389,,,1
2026-09-05T09:05:28.746877+00:00,PHP,0.3995,,,1
2026-09-05T09:05:28.746877+00:00,PKR,0.0564,0.1933,0.2918,66
2026-09-05T09:05:28.746877+00:00,QAR,2.7074,,,1
2026-09-05T09:05:28.746877+00:00,RWF,0.3292,,,1
2026-09-05T09:05:28.746877+00:00,SAR,1.5707,,,1
2026-09-05T09:05:28.746877+00:00,SDG,1.9622,,,1
2026-09-05T09:05:28.746877+00:00,SYP,1.4388,,,1
2026-09-05T09:05:28.746877+00:00,TND,3.1299,,,1
2026-09-05T09:05:28.746877+00:00,TRY,2.4592,,,1
2026-09-05T09:05:28.746877+00:00,TZS,0.3763,,,1
2026-09-05T09:05:28.746877+00:00,UAH,-4.455,,,1
2026-09-05T09:05:28.746877+00:00,UGX,0.0211,,,1
2026-09-05T09:05:28.746877+00:00,VES,1.0761,,,1
2026-09-05T09:05:28.746877+00:00,VND,0.0832,0.1105,0.7528,66
2026-09-05T09:05:28.746877+00:00,XAF,-0.2826,,,1
2026-09-05T09:05:28.746877+00:00,XOF,-3.601,,,1
2026-09-05T09:05:28.746877+00:00,ZAR,4.4013,,,1
2026-09-05T09:05:28.746877+00:00,ZMW,-0.2817,,,1
2026-09-05T10:05:31.506666+00:00,AED,1.0611,,,2
2026-09-05T10:05:31.506666+00:00,AFN,6.0746,,,2
2026-09-05T10:05:31.506666+00:00,AMD,1.2171,,,2
2026-09-05T10:05:31.506666+00:00,AOA,-1.2143,,,2
2026-09-05T10:05:31.506666+00:00,ARS,0.6587,,,2
2026-09-05T10:05:31.506666+00:00,AZN,1.791,,,2
2026-09-05T10:05:31.506666+00:00,BDT,-0.3748,0.384,-0.9761,67
2026-09-05T10:05:31.506666+00:00,BND,-14.3161,,,2
2026-09-05T10:05:31.506666+00:00,BOB,0.7249,0.5327,1.3608,67
2026-09-05T10:05:31.506666+00:00,CLP,1.4702,,,2
2026-09-05T10:05:31.506666+00:00,COP,1.4787,,,2
2026-09-05T10:05:31.506666+00:00,DZD,1.2735,,,2
2026-09-05T10:05:31.506666+00:00,EGP,-0.1074,-0.0281,,67
2026-09-05T10:05:31.506666+00:00,GEL,0.7692,,,2
2026-09-05T10:05:31.506666+00:00,IDR,0.1595,,,2
2026-09-05T10:05:31.506666+00:00,INR,-0.8429,,,2
2026-09-05T10:05:31.506666+00:00,IQD,0.8187,,,2
2026-09-05T10:05:31.506666+00:00,JOD,0.8451,,,2
2026-09-05T10:05:31.506666+00:00,KES,0.3057,0.388,0.788,67
2026-09-05T10:05:31.506666+00:00,KHR,0.8171,,,2
2026-09-05T10:05:31.506666+00:00,KWD,1.1336,,,2
2026-09-05T10:05:31.506666+00:00,KZT,4.6354,,,2
2026-09-05T10:05:31.506666+00:00,LAK,0.453,,,2
2026-09-05T10:05:31.506666+00:00,LBP,1.1236,3.8835,0.2893,67
2026-09-05T10:05:31.506666+00:00,LKR,0.3549,,,2
2026-09-05T10:05:31.506666+00:00,MAD,1.1265,,,2
2026-09-05T10:05:31.506666+00:00,MNT,0.915,,,2
2026-09-05T10:05:31.506666+00:00,MXN,2.0997,,,2
2026-09-05T10:05:31.506666+00:00,MZN,-0.1539,,,2
2026-09-05T10:05:31.506666+00:00,NPR,10.5449,,,2
2026-09-05T10:05:31.506666+00:00,PEN,1.0681,,,2
2026-09-05T10:05:31.506666+00:00,PHP,0.3596,,,2
2026-09-05T10:05:31.506666+00:00,PKR,0.104,0.1913,0.5437,67
2026-09-05T10:05:31.506666+00:00,QAR,2.681,,,2
2026-09-05T10:05:31.506666+00:00,RWF,0.3027,,,2
2026-09-05T10:05:31.506666+00:00,SAR,1.5727,,,2
2026-09-05T10:05:31.506666+00:00,SDG,0.9111,,,2
2026-09-05T10:05:31.506666+00:00,SYP,1.477,,,2
2026-09-05T10:05:31.506666+00:00,TND,3.5909,,,2
2026-09-05T10:05:31.506666+00:00,TRY,2.8632,,,2
2026-09-05T10:05:31.506666+00:00,TZS,0.3732,,,2
2026-09-05T10:05:31.506666+00:00,UAH,-6.3214,,,2
2026-09-05T10:05:31.506666+00:00,UGX,-0.0182,,,2
2026-09-05T10:05:31.506666+00:00,VES,0.9938,,,2
2026-09-05T10:05:31.506666+00:00,VND,0.0716,0.1101,0.6502,67
2026-09-05T10:05:31.506666+00:00,XAF,-0.3204,,,2
2026-09-05T10:05:31.506666+00:00,XOF,-3.8022,,,2
2026-09-05T10:05:31.506666+00:00,ZAR,5.5362,,,2
2026-09-05T10:05:31.506666+00:00,ZMW,-0.0256,,,2
2026-09-05T11:05:27.013719+00:00,AED,0.9247,,,3
2026-09-05T11:05:27.013719+00:00,AFN,6.0746,,,3
2026-09-05T11:05:27.013719+00:00,AMD,1.0902,,,3
2026-09-05T11:05:27.013719+00:00,AOA,-29.5888,,,3
2026-09-05T11:05:27.013719+00:00,ARS,0.6444,,,3
2026-09-05T11:05:27.013719+00:00,AZN,1.791,,,3
2026-09-05T11:05:27.013719+00:00,BDT,-0.2408,0.3728,-0.6459,68
2026-09-05T11:05:27.013719+00:00,BND,-14.3161,,,3
2026-09-05T11:05:27.013719+00:00,BOB,0.5634,0.5355,1.052,68
2026-09-05T11:05:27.013719+00:00,CLP,1.2528,,,3
2026-09-05T11:05:27.013719+00:00,COP,1.1579,,,3
2026-09-05T11:05:27.013719+00:00,DZD,1.2492,,,3
2026-09-05T11:05:27.013719+00:00,EGP,-0.2246,-0.0293,,68
2026-09-05T11:05:27.013719+00:00,GEL,0.3854,,,3
2026-09-05T11:05:27.013719+00:00,IDR,0.1853,,,3
2026-09-05T11:05:27.013719+00:00,INR,-0.9115,,,3
2026-09-05T11:05:27.013719+00:00,IQD,0.7752,,,3
2026-09-05T11:05:27.013719+00:00,JOD,0.8451,,,3
2026-09-05T11:05:27.013719+00:00,KES,0.3058,0.3867,0.7907,68
2026-09-05T11:05:27.013719+00:00,KHR,0.6813,,,3
2026-09-05T11:05:27.013719+00:00,KWD,0.9724,,,3
2026-09-05T11:05:27.013719+00:00,KZT,3.8413,,,3
2026-09-05T11:05:27.013719+00:00,LAK,0.4794,,,3
2026-09-05T11:05:27.013719+00:00,LBP,1.1794,3.8429,0.3069,68
2026-09-05T11:05:27.013719+00:00,LKR,0.385,,,3
2026-09-05T11:05:27.013719+00:00,MAD,0.9217,,,3
2026-09-05T11:05:27.013719+00:00,MNT,0.8152,,,3
2026-09-05T11:05:27.013719+00:00,MXN,2.1874,,,3
2026-09-05T11:05:27.013719+00:00,MZN,0.0938,,,3
2026-09-05T11:05:27.013719+00:00,NPR,10.5409,,,3
2026-09-05T11:05:27.013719+00:00,PEN,0.9943,,,3
2026-09-05T11:05:27.013719+00:00,PHP,0.3435,,,3
2026-09-05T11:05:27.013719+00:00,PKR,0.0352,0.19,0.1853,68
2026-09-05T11:05:27.013719+00:00,QAR,2.6674,,,3
2026-09-05T11:05:27.013719+00:00,RWF,0.3074,,,3
2026-09-05T11:05:27.013719+00:00,SAR,1.0471,,,3
2026-09-05T11:05:27.013719+00:00,SDG,1.5652,,,3
2026-09-05T11:05:27.013719+00:00,SYP,1.0392,,,3
2026-09-05T11:05:27.013719+00:00,TND,3.6022,,,3
2026-09-05T11:05:27.013719+00:00,TRY,2.724,,,3
2026-09-05T11:05:27.013719+00:00,TZS,0.3026,,,3
2026-09-05T11:05:27.013719+00:00,UAH,-6.4049,,,3
2026-09-05T11:05:27.013719+00:00,UGX,-0.0548,,,3
2026-09-05T11:05:27.013719+00:00,VES,0.8049,,,3
2026-09-05T11:05:27.013719+00:00,VND,0.0832,0.1096,0.7595,68
2026-09-05T11:05:27.013719+00:00,XAF,-0.3448,,,3
2026-09-05T11:05:27.013719+00:00,XOF,-2.7968,,,3
2026-09-05T11:05:27.013719+00:00,ZAR,5.0925,,,3
2026-09-05T11:05:27.013719+00:00,ZMW,-0.3586,,,3
2026-09-05T12:05:29.604450+00:00,AED,0.9523,,,4
2026-09-05T12:05:29.604450+00:00,AFN,6.0746,,,4
2026-09-05T12:05:29.604450+00:00,AMD,1.025,,,4
2026-09-05T12:05:29.604450+00:00,AOA,-29.5823,,,4
2026-09-05T12:05:29.604450+00:00,ARS,0.5324,,,4
2026-09-05T12:05:29.604450+00:00,AZN,1.791,,,4
2026-09-05T12:05:29.604450+00:00,BDT,-0.1461,0.3639,-0.4015,69
2026-09-05T12:05:29.604450+00:00,BND,-14.3161,,,4
2026-09-05T12:05:29.604450+00:00,BOB,0.4024,0.5359,0.7508,69
2026-09-05T12:05:29.604450+00:00,CLP,0.9214,,,4
2026-09-05T12:05:29.604450+00:00,COP,1.019,,,4
2026-09-05T12:05:29.604450+00:00,DZD,1.0357,,,4
2026-09-05T12:05:29.604450+00:00,EGP,-0.2832,-0.0321,,69
2026-09-05T12:05:29.604450+00:00,GEL,0.3854,,,4
2026-09-05T12:05:29.604450+00:00,IDR,0.1853,,,4
2026-09-05T12:05:29.604450+00:00,INR,-1.0241,,,4
2026-09-05T12:05:29.604450+00:00,IQD,0.7312,,,4
2026-09-05T12:05:29.604450+00:00,JOD,0.8451,,,4
2026-09-05T12:05:29.604450+00:00,KES,0.3135,0.3856,0.8131,69
2026-09-05T12:05:29.604450+00:00,KHR,1.2353,,,4
2026-09-05T12:05:29.604450+00:00,KWD,0.9724,,,4
2026-09-05T12:05:29.604450+00:00,KZT,4.7068,,,4
2026-09-05T12:05:29.604450+00:00,LAK,0.6085,,,4
2026-09-05T12:05:29.604450+00:00,LBP,1.4081,3.8043,0.3701,69
2026-09-05T12:05:29.604450+00:00,LKR,0.361,,,4
2026-09-05T12:05:29.604450+00:00,MAD,1.0246,,,4
2026-09-05T12:05:29.604450+00:00,MNT,0.7672,,,4
2026-09-05T12:05:29.604450+00:00,MXN,1.8316,,,4
2026-09-05T12:05:29.604450+00:00,MZN,0.2814,,,4
2026-09-05T12:05:29.604450+00:00,NPR,10.5422,,,4
2026-09-05T12:05:29.604450+00:00,PEN,0.6821,,,4
2026-09-05T12:05:29.604450+00:00,PHP,0.3515,,,4
2026-09-05T12:05:29.604450+00:00,PKR,0.0123,0.1877,0.0655,69
2026-09-05T12:05:29.604450+00:00,QAR,2.8033,,,4
2026-09-05T12:05:29.604450+00:00,RWF,0.2079,,,4
2026-09-05T12:05:29.604450+00:00,SAR,0.7864,,,4
2026-09-05T12:05:29.604450+00:00,SDG,1.9587,,,4
2026-09-05T12:05:29.604450+00:00,SYP,1.6143,,,4
2026-09-05T12:05:29.604450+00:00,TND,4.0625,,,4
2026-09-05T12:05:29.604450+00:00,TRY,2.5748,,,4
2026-09-05T12:05:29.604450+00:00,TZS,0.3353,,,4
2026-09-05T12:05:29.604450+00:00,UAH,-5.3921,,,4
2026-09-05T12:05:29.604450+00:00,UGX,-0.0929,,,4
2026-09-05T12:05:29.604450+00:00,VES,0.4591,,,4
2026-09-05T12:05:29.604450+00:00,VND,0.087,0.1092,0.7969,69
2026-09-05T12:05:29.604450+00:00,XAF,-0.6218,,,4
2026-09-05T12:05:29.604450+00:00,XOF,-2.8038,,,4
2026-09-05T12:05:29.604450+00:00,ZAR,4.4039,,,4
2026-09-05T12:05:29.604450+00:00,ZMW,-0.384,,,4
2026-09-05T13:05:29.609948+00:00,AED,0.8976,,,5
2026-09-05T13:05:29.609948+00:00,AFN,6.0746,,,5
2026-09-05T13:05:29.609948+00:00,AMD,0.988,,,5
2026-09-05T13:05:29.609948+00:00,AOA,-29.5817,,,5
2026-09-05T13:05:29.609948+00:00,ARS,0.5639,,,5
2026-09-05T13:05:29.609948+00:00,AZN,1.791,,,5
2026-09-05T13:05:29.609948+00:00,BDT,0.3524,0.3566,0.9881,70
2026-09-05T13:05:29.609948+00:00,BND,-14.6584,,,5
2026-09-05T13:05:29.609948+00:00,BOB,0.4024,0.534,0.7535,70
2026-09-05T13:05:29.609948+00:00,CLP,0.8451,,,5
2026-09-05T13:05:29.609948+00:00,COP,0.7531,,,5
2026-09-05T13:05:29.609948+00:00,DZD,1.024,,,5
2026-09-05T13:05:29.609948+00:00,EGP,-0.1857,-0.0357,,70
2026-09-05T13:05:29.609948+00:00,GEL,0.3854,,,5
2026-09-05T13:05:29.609948+00:00,IDR,0.1881,,,5
2026-09-05T13:05:29.609948+00:00,INR,-0.4913,,,5
2026-09-05T13:05:29.609948+00:00,IQD,0.7559,,,5
2026-09-05T13:05:29.609948+00:00,JOD,0.8451,,,5
2026-09-05T13:05:29.609948+00:00,KES,0.3058,0.3845,0.7952,70
2026-09-05T13:05:29.609948+00:00,KHR,1.2353,,,5
2026-09-05T13:05:29.609948+00:00,KWD,0.9724,,,5
2026-09-05T13:05:29.609948+00:00,KZT,2.8121,,,5
2026-09-05T13:05:29.609948+00:00,LAK,0.8249,,,5
2026-09-05T13:05:29.609948+00:00,LBP,1.1794,3.7701,0.3128,70
2026-09-05T13:05:29.609948+00:00,LKR,0.3276,,,5
2026-09-05T13:05:29.609948+00:00,MAD,0.9726,,,5
2026-09-05T13:05:29.609948+00:00,MNT,0.9528,,,5
2026-09-05T13:05:29.609948+00:00,MXN,1.3891,,,5
2026-09-05T13:05:29.609948+00:00,MZN,0.2214,,,5
2026-09-05T13:05:29.609948+00:00,NPR,10.5392,,,5
2026-09-05T13:05:29.609948+00:00,PEN,0.5786,,,5
2026-09-05T13:05:29.609948+00:00,PHP,0.3835,,,5
2026-09-05T13:05:29.609948+00:00,PKR,-0.06,0.1852,-0.3239,70
2026-09-05T13:05:29.609948+00:00,QAR,2.6266,,,5
2026-09-05T13:05:29.609948+00:00,RWF,0.3151,,,5
2026-09-05T13:05:29.609948+00:00,SAR,0.7864,,,5
2026-09-05T13:05:29.609948+00:00,SDG,1.1627,,,5
2026-09-05T13:05:29.609948+00:00,SYP,1.7766,,,5
2026-09-05T13:05:29.609948+00:00,TND,2.8257,,,5
2026-09-05T13:05:29.609948+00:00,TRY,2.7494,,,5
2026-09-05T13:05:29.609948+00:00,TZS,0.3176,,,5
2026-09-05T13:05:29.609948+00:00,UAH,-6.2774,,,5
2026-09-05T13:05:29.609948+00:00,UGX,0.0719,,,5
2026-09-05T13:05:29.609948+00:00,VES,0.4102,,,5
2026-09-05T13:05:29.609948+00:00,VND,0.0889,0.1089,0.8167,70
2026-09-05T13:05:29.609948+00:00,XAF,-0.1982,,,5
2026-09-05T13:05:29.609948+00:00,XOF,-3.2289,,,5
2026-09-05T13:05:29.609948+00:00,ZAR,4.289,,,5
2026-09-05T13:05:29.609948+00:00,ZMW,-0.256,,,5
2026-09-05T14:05:27.800516+00:00,AED,0.8838,,,6
2026-09-05T14:05:27.800516+00:00,AFN,6.0597,,,6
2026-09-05T14:05:27.800516+00:00,AMD,1.0843,,,6
2026-09-05T14:05:27.800516+00:00,AOA,-29.5817,,,6
2026-09-05T14:05:27.800516+00:00,ARS,0.5117,,,6
2026-09-05T14:05:27.800516+00:00,AZN,1.791,,,6
2026-09-05T14:05:27.800516+00:00,BDT,0.1346,0.3566,0.3775,71
2026-09-05T14:05:27.800516+00:00,BND,-5.6401,,,6
2026-09-05T14:05:27.800516+00:00,BOB,0.3221,0.5322,0.6053,71
2026-09-05T14:05:27.800516+00:00,CLP,0.6658,,,6
2026-09-05T14:05:27.800516+00:00,COP,0.8282,,,6
2026-09-05T14:05:27.800516+00:00,DZD,1.0664,,,6
2026-09-05T14:05:27.800516+00:00,EGP,-0.127,-0.0378,,71
2026-09-05T14:05:27.800516+00:00,GEL,0.3854,,,6
2026-09-05T14:05:27.800516+00:00,IDR,0.3476,,,6
2026-09-05T14:05:27.800516+00:00,INR,-0.4621,,,6
2026-09-05T14:05:27.800516+00:00,IQD,0.765,,,6
2026-09-05T14:05:27.800516+00:00,JOD,0.7047,,,6
2026-09-05T14:05:27.800516+00:00,KES,0.302,0.3834,0.7876,71
2026-09-05T14:05:27.800516+00:00,KHR,1.2851,,,6
2026-09-05T14:05:27.800516+00:00,KWD,0.9724,,,6
2026-09-05T14:05:27.800516+00:00,KZT,3.9634,,,6
2026-09-05T14:05:27.800516+00:00,LAK,0.6586,,,6
2026-09-05T14:05:27.800516+00:00,LBP,1.0957,3.7336,0.2935,71
2026-09-05T14:05:27.800516+00:00,LKR,0.329,,,6
2026-09-05T14:05:27.800516+00:00,MAD,0.9217,,,6
2026-09-05T14:05:27.800516+00:00,MNT,1.0491,,,6
2026-09-05T14:05:27.800516+00:00,MXN,1.2125,,,6
