ts_utc,notional_src,provider,landed_dst,cost_bps,rank,source_ok,error
2026-08-20T01:53:17.865611+00:00,50000,Instarem,841549.07,83.1,2,True,
2026-08-20T01:53:17.865611+00:00,50000,Chase (US),836500.02,142.6,3,True,
2026-08-20T01:53:17.865611+00:00,50000,OFX,836033.01,148.1,4,True,
2026-08-20T03:11:31.780717+00:00,200,Xoom,3432.47,-112.14,1,True,
2026-08-20T03:11:31.780717+00:00,200,Instarem,3368.58,76.08,2,True,
2026-08-20T03:11:31.780717+00:00,200,Wells Fargo,3284.98,322.37,3,True,
2026-08-20T03:11:31.780717+00:00,200,WorldRemit,3278.39,341.78,4,True,
2026-08-20T03:11:31.780717+00:00,200,Wise,3255.18,410.16,5,True,
2026-08-20T03:11:31.780717+00:00,200,OFX,3234.06,472.38,6,True,
2026-08-20T03:11:31.780717+00:00,200,Chase (US),3206.84,552.57,7,True,
2026-08-20T03:11:31.780717+00:00,200,PayPal,3171.13,657.77,8,True,
2026-08-20T03:11:31.780717+00:00,1000,Xoom,17163.46,-112.8,1,True,
2026-08-20T03:11:31.780717+00:00,1000,Instarem,16842.88,76.09,2,True,
2026-08-20T03:11:31.780717+00:00,1000,Wise,16751.64,129.85,3,True,
2026-08-20T03:11:31.780717+00:00,1000,WorldRemit,16523.77,264.11,4,True,
2026-08-20T03:11:31.780717+00:00,1000,OFX,16502.0,276.94,5,True,
2026-08-20T03:11:31.780717+00:00,1000,Wells Fargo,16424.9,322.37,6,True,
2026-08-20T03:11:31.780717+00:00,1000,Chase (US),16363.11,358.77,7,True,
2026-08-20T03:11:31.780717+00:00,1000,PayPal,16180.21,466.54,8,True,
2026-08-20T03:11:31.780717+00:00,5000,Xoom,84436.73,49.89,1,True,
2026-08-20T03:11:31.780717+00:00,5000,Wise,84267.72,69.81,2,True,
2026-08-20T03:11:31.780717+00:00,5000,Instarem,84265.39,70.08,3,True,
2026-08-20T03:11:31.780717+00:00,5000,OFX,83730.78,133.08,4,True,
2026-08-20T03:11:31.780717+00:00,5000,WorldRemit,82750.62,248.58,5,True,
2026-08-20T03:11:31.780717+00:00,5000,Chase (US),82651.82,260.23,6,True,
2026-08-20T03:11:31.780717+00:00,5000,Wells Fargo,82124.52,322.37,7,True,
2026-08-20T03:11:31.780717+00:00,5000,PayPal,81225.61,428.29,8,True,
2026-08-20T03:11:31.780717+00:00,25000,Wise,421820.01,58.46,1,True,
2026-08-20T03:11:31.780717+00:00,25000,Instarem,421411.98,68.08,2,True,
2026-08-20T03:11:31.780717+00:00,25000,OFX,418653.91,133.08,3,True,
2026-08-20T03:11:31.780717+00:00,25000,Chase (US),413259.08,260.23,4,True,
2026-08-20T03:11:31.780717+00:00,25000,Wells Fargo,410622.58,322.37,5,True,
2026-08-20T03:11:31.780717+00:00,50000,Wise,844178.22,52.12,1,True,
2026-08-20T03:11:31.780717+00:00,50000,Instarem,842993.99,66.08,2,True,
2026-08-20T03:11:31.780717+00:00,50000,OFX,837307.82,133.08,3,True,
2026-08-20T03:11:31.780717+00:00,50000,Chase (US),837117.1,135.33,4,True,
